id_toma,marca_tiempo,volumen_m3,tiene_fuga
TED624C9B29,2026-08-24 16:00:00,0.05044,True
TED624C9B29,2026-08-24 17:00:00,0.04013,True
TED624C9B29,2026-08-24 18:00:00,0.04591,True
TED624C9B29,2026-08-24 19:00:00,0.0406,True
TED624C9B29,2026-08-24 20:00:00,0.03604,True
TED624C9B29,2026-08-24 21:00:00,0.02797,True
TED624C9B29,2026-08-24 22:00:00,0.02589,True
TED624C9B29,2026-08-24 23:00:00,0.01948,True
TED624C9B29,2026-08-25 00:00:00,0.01383,True
TED624C9B29,2026-08-25 01:00:00,0.01383,True
TED624C9B29,2026-08-25 02:00:00,0.01414,True
TED624C9B29,2026-08-25 03:00:00,0.01423,True
TED624C9B29,2026-08-25 04:00:00,0.01483,True
TED624C9B29,2026-08-25 05:00:00,0.02118,True
TED624C9B29,2026-08-25 06:00:00,0.02408,True
TED624C9B29,2026-08-25 07:00:00,0.03809,True
TED624C9B29,2026-08-25 08:00:00,0.05343,True
TED624C9B29,2026-08-25 09:00:00,0.04532,True
TED624C9B29,2026-08-25 10:00:00,0.04714,True
TED624C9B29,2026-08-25 11:00:00,0.03785,True
TED624C9B29,2026-08-25 12:00:00,0.04499,True
TED624C9B29,2026-08-25 13:00:00,0.05068,True
TED624C9B29,2026-08-25 14:00:00,0.05253,True
TED624C9B29,2026-08-25 15:00:00,0.048,True
TED624C9B29,2026-08-25 16:00:00,0.06034,True
TED624C9B29,2026-08-25 17:00:00,0.04471,True
TED624C9B29,2026-08-25 18:00:00,0.04178,True
TED624C9B29,2026-08-25 19:00:00,0.03813,True
TED624C9B29,2026-08-25 20:00:00,0.03209,True
TED624C9B29,2026-08-25 21:00:00,0.02832,True
TED624C9B29,2026-08-25 22:00:00,0.02394,True
TED624C9B29,2026-08-25 23:00:00,0.01948,True
TED624C9B29,2026-08-26 00:00:00,0.01374,True
TED624C9B29,2026-08-26 01:00:00,0.01384,True
TED624C9B29,2026-08-26 02:00:00,0.01376,True
TED624C9B29,2026-08-26 03:00:00,0.01382,True
TED624C9B29,2026-08-26 04:00:00,0.01584,True
TED624C9B29,2026-08-26 05:00:00,0.01852,True
TED624C9B29,2026-08-26 06:00:00,0.02897,True
TED624C9B29,2026-08-26 07:00:00,0.04031,True
TED624C9B29,2026-08-26 08:00:00,0.05055,True
TED624C9B29,2026-08-26 09:00:00,0.04329,True
TED624C9B29,2026-08-26 10:00:00,0.03478,True
TED624C9B29,2026-08-26 11:00:00,0.04382,True
TED624C9B29,2026-08-26 12:00:00,0.0525,True
TED624C9B29,2026-08-26 13:00:00,0.04885,True
TED624C9B29,2026-08-26 14:00:00,0.05035,True
TED624C9B29,2026-08-26 15:00:00,0.05521,True
TED624C9B29,2026-08-26 16:00:00,0.03776,True
TED624C9B29,2026-08-26 17:00:00,0.03208,True
TED624C9B29,2026-08-26 18:00:00,0.04454,True
TED624C9B29,2026-08-26 19:00:00,0.04208,True
TED624C9B29,2026-08-26 20:00:00,0.03554,True
TED624C9B29,2026-08-26 21:00:00,0.03577,True
TED624C9B29,2026-08-26 22:00:00,0.01961,True
TED624C9B29,2026-08-26 23:00:00,0.01948,True
TED624C9B29,2026-08-27 00:00:00,0.01404,True
TED624C9B29,2026-08-27 01:00:00,0.01388,True
TED624C9B29,2026-08-27 02:00:00,0.01402,True
TED624C9B29,2026-08-27 03:00:00,0.01418,True
TED624C9B29,2026-08-27 04:00:00,0.01533,True
TED624C9B29,2026-08-27 05:00:00,0.01856,True
TED624C9B29,2026-08-27 06:00:00,0.0251,True
TED624C9B29,2026-08-27 07:00:00,0.03509,True
TED624C9B29,2026-08-27 08:00:00,0.04796,True
TED624C9B29,2026-08-27 09:00:00,0.04276,True
TED624C9B29,2026-08-27 10:00:00,0.06288,True
TED624C9B29,2026-08-27 11:00:00,0.05075,True
TED624C9B29,2026-08-27 12:00:00,0.06167,True
TED624C9B29,2026-08-27 13:00:00,0.04187,True
TED624C9B29,2026-08-27 14:00:00,0.05078,True
TED624C9B29,2026-08-27 15:00:00,0.04839,True
TED624C9B29,2026-08-27 16:00:00,0.03599,True
TED624C9B29,2026-08-27 17:00:00,0.05605,True
TED624C9B29,2026-08-27 18:00:00,0.05832,True
TED624C9B29,2026-08-27 19:00:00,0.03186,True
TED624C9B29,2026-08-27 20:00:00,0.03445,True
TED624C9B29,2026-08-27 21:00:00,0.02504,True
TED624C9B29,2026-08-27 22:00:00,0.02661,True
TED624C9B29,2026-08-27 23:00:00,0.01796,True
TED624C9B29,2026-08-28 00:00:00,0.01376,True
TED624C9B29,2026-08-28 01:00:00,0.01388,True
TED624C9B29,2026-08-28 02:00:00,0.01384,True
TED624C9B29,2026-08-28 03:00:00,0.01393,True
TED624C9B29,2026-08-28 04:00:00,0.01513,True
TED624C9B29,2026-08-28 05:00:00,0.01894,True
TED624C9B29,2026-08-28 06:00:00,0.032,True
TED624C9B29,2026-08-28 07:00:00,0.03819,True
TED624C9B29,2026-08-28 08:00:00,0.04016,True
TED624C9B29,2026-08-28 09:00:00,0.03938,True
TED624C9B29,2026-08-28 10:00:00,0.04093,True
TED624C9B29,2026-08-28 11:00:00,0.04736,True
TED624C9B29,2026-08-28 12:00:00,0.04357,True
TED624C9B29,2026-08-28 13:00:00,0.03648,True
TED624C9B29,2026-08-28 14:00:00,0.0431,True
TED624C9B29,2026-08-28 15:00:00,0.05754,True
TED624C9B29,2026-08-28 16:00:00,0.0356,True
TED624C9B29,2026-08-28 17:00:00,0.03977,True
TED624C9B29,2026-08-28 18:00:00,0.04012,True
TED624C9B29,2026-08-28 19:00:00,0.04868,True
TED624C9B29,2026-08-28 20:00:00,0.0362,True
TED624C9B29,2026-08-28 21:00:00,0.03196,True
TED624C9B29,2026-08-28 22:00:00,0.02631,True
TED624C9B29,2026-08-28 23:00:00,0.02285,True
TED624C9B29,2026-08-29 00:00:00,0.01382,True
TED624C9B29,2026-08-29 01:00:00,0.01411,True
TED624C9B29,2026-08-29 02:00:00,0.01392,True
TED624C9B29,2026-08-29 03:00:00,0.0145,True
TED624C9B29,2026-08-29 04:00:00,0.01543,True
TED624C9B29,2026-08-29 05:00:00,0.0186,True
TED624C9B29,2026-08-29 06:00:00,0.03004,True
TED624C9B29,2026-08-29 07:00:00,0.04849,True
TED624C9B29,2026-08-29 08:00:00,0.05728,True
TED624C9B29,2026-08-29 09:00:00,0.0684,True
TED624C9B29,2026-08-29 10:00:00,0.04648,True
TED624C9B29,2026-08-29 11:00:00,0.06163,True
TED624C9B29,2026-08-29 12:00:00,0.05217,True
TED624C9B29,2026-08-29 13:00:00,0.06062,True
TED624C9B29,2026-08-29 14:00:00,0.05975,True
TED624C9B29,2026-08-29 15:00:00,0.04745,True
TED624C9B29,2026-08-29 16:00:00,0.05581,True
TED624C9B29,2026-08-29 17:00:00,0.06519,True
TED624C9B29,2026-08-29 18:00:00,0.05114,True
TED624C9B29,2026-08-29 19:00:00,0.03931,True
TED624C9B29,2026-08-29 20:00:00,0.04894,True
TED624C9B29,2026-08-29 21:00:00,0.02931,True
TED624C9B29,2026-08-29 22:00:00,0.02253,True
TED624C9B29,2026-08-29 23:00:00,0.02219,True
TED624C9B29,2026-08-30 00:00:00,0.01391,True
TED624C9B29,2026-08-30 01:00:00,0.01386,True
TED624C9B29,2026-08-30 02:00:00,0.01382,True
TED624C9B29,2026-08-30 03:00:00,0.01414,True
TED624C9B29,2026-08-30 04:00:00,0.01587,True
TED624C9B29,2026-08-30 05:00:00,0.0218,True
TED624C9B29,2026-08-30 06:00:00,0.03181,True
TED624C9B29,2026-08-30 07:00:00,0.03963,True
TED624C9B29,2026-08-30 08:00:00,0.05989,True
TED624C9B29,2026-08-30 09:00:00,0.0477,True
TED624C9B29,2026-08-30 10:00:00,0.03998,True
TED624C9B29,2026-08-30 11:00:00,0.05934,True
TED624C9B29,2026-08-30 12:00:00,0.04968,True
TED624C9B29,2026-08-30 13:00:00,0.03976,True
TED624C9B29,2026-08-30 14:00:00,0.0478,True
TED624C9B29,2026-08-30 15:00:00,0.03457,True
TED624C9B29,2026-08-30 16:00:00,0.05565,True
TED624C9B29,2026-08-30 17:00:00,0.05082,True
TED624C9B29,2026-08-30 18:00:00,0.04294,True
TED624C9B29,2026-08-30 19:00:00,0.0454,True
TED624C9B29,2026-08-30 20:00:00,0.03077,True
TED624C9B29,2026-08-30 21:00:00,0.03544,True
TED624C9B29,2026-08-30 22:00:00,0.0209,True
TED624C9B29,2026-08-30 23:00:00,0.02366,True
TED624C9B29,2026-08-31 00:00:00,0.01412,True
TED624C9B29,2026-08-31 01:00:00,0.01423,True
TED624C9B29,2026-08-31 02:00:00,0.01409,True
TED624C9B29,2026-08-31 03:00:00,0.01393,True
TED624C9B29,2026-08-31 04:00:00,0.01588,True
TED624C9B29,2026-08-31 05:00:00,0.02027,True
TED624C9B29,2026-08-31 06:00:00,0.03462,True
TED624C9B29,2026-08-31 07:00:00,0.04887,True
TED624C9B29,2026-08-31 08:00:00,0.03931,True
TED624C9B29,2026-08-31 09:00:00,0.0473,True
TED624C9B29,2026-08-31 10:00:00,0.04932,True
TED624C9B29,2026-08-31 11:00:00,0.04248,True
TED624C9B29,2026-08-31 12:00:00,0.06503,True
TED624C9B29,2026-08-31 13:00:00,0.06006,True
TED624C9B29,2026-08-31 14:00:00,0.04876,True
TED624C9B29,2026-08-31 15:00:00,0.0456,True
TED624C9B29,2026-08-31 16:00:00,0.04114,True
TED624C9B29,2026-08-31 17:00:00,0.03936,True
TED624C9B29,2026-08-31 18:00:00,0.04278,True
TED624C9B29,2026-08-31 19:00:00,0.03863,True
TED624C9B29,2026-08-31 20:00:00,0.03189,True
TED624C9B29,2026-08-31 21:00:00,0.03005,True
TED624C9B29,2026-08-31 22:00:00,0.02063,True
TED624C9B29,2026-08-31 23:00:00,0.01937,True
TED624C9B29,2026-09-01 00:00:00,0.01441,True
TED624C9B29,2026-09-01 01:00:00,0.01367,True
TED624C9B29,2026-09-01 02:00:00,0.01417,True
TED624C9B29,2026-09-01 03:00:00,0.01425,True
TED624C9B29,2026-09-01 04:00:00,0.01583,True
TED624C9B29,2026-09-01 05:00:00,0.01982,True
TED624C9B29,2026-09-01 06:00:00,0.02626,True
TED624C9B29,2026-09-01 07:00:00,0.04086,True
TED624C9B29,2026-09-01 08:00:00,0.06405,True
TED624C9B29,2026-09-01 09:00:00,0.03947,True
TED624C9B29,2026-09-01 10:00:00,0.05691,True
TED624C9B29,2026-09-01 11:00:00,0.04811,True
TED624C9B29,2026-09-01 12:00:00,0.0472,True
TED624C9B29,2026-09-01 13:00:00,0.03814,True
TED624C9B29,2026-09-01 14:00:00,0.04647,True
TED624C9B29,2026-09-01 15:00:00,0.04504,True
TED624C9B29,2026-09-01 16:00:00,0.05423,True
TED624C9B29,2026-09-01 17:00:00,0.05571,True
TED624C9B29,2026-09-01 18:00:00,0.04047,True
TED624C9B29,2026-09-01 19:00:00,0.04337,True
TED624C9B29,2026-09-01 20:00:00,0.04012,True
TED624C9B29,2026-09-01 21:00:00,0.02638,True
TED624C9B29,2026-09-01 22:00:00,0.02236,True
TED624C9B29,2026-09-01 23:00:00,0.01856,True
T8917AF33E8,2026-05-05 00:00:00,0.00558,False
T8917AF33E8,2026-05-05 01:00:00,0.00432,False
T8917AF33E8,2026-05-05 02:00:00,0.00274,False
T8917AF33E8,2026-05-05 03:00:00,0.00619,False
T8917AF33E8,2026-05-05 04:00:00,0.00934,False
T8917AF33E8,2026-05-05 05:00:00,0.03046,False
T8917AF33E8,2026-05-05 06:00:00,0.08494,False
T8917AF33E8,2026-05-05 07:00:00,0.13664,False
T8917AF33E8,2026-05-05 08:00:00,0.21247,False
T8917AF33E8,2026-05-05 09:00:00,0.16974,False
T8917AF33E8,2026-05-05 10:00:00,0.16463,False
T8917AF33E8,2026-05-05 11:00:00,0.19672,False
T8917AF33E8,2026-05-05 12:00:00,0.14411,False
T8917AF33E8,2026-05-05 13:00:00,0.14428,False
T8917AF33E8,2026-05-05 14:00:00,0.21784,False
T8917AF33E8,2026-05-05 15:00:00,0.21184,False
T8917AF33E8,2026-05-05 16:00:00,0.16579,False
T8917AF33E8,2026-05-05 17:00:00,0.21295,False
T8917AF33E8,2026-05-05 18:00:00,0.16893,False
T8917AF33E8,2026-05-05 19:00:00,0.13795,False
T8917AF33E8,2026-05-05 20:00:00,0.15617,False
T8917AF33E8,2026-05-05 21:00:00,0.06977,False
T8917AF33E8,2026-05-05 22:00:00,0.03315,False
T8917AF33E8,2026-05-05 23:00:00,0.03166,False
T8917AF33E8,2026-05-06 00:00:00,0.00423,False
T8917AF33E8,2026-05-06 01:00:00,0.0058,False
T8917AF33E8,2026-05-06 02:00:00,0.00575,False
T8917AF33E8,2026-05-06 03:00:00,0.00609,False
T8917AF33E8,2026-05-06 04:00:00,0.0132,False
T8917AF33E8,2026-05-06 05:00:00,0.04905,False
T8917AF33E8,2026-05-06 06:00:00,0.0638,False
T8917AF33E8,2026-05-06 07:00:00,0.13239,False
T8917AF33E8,2026-05-06 08:00:00,0.13572,False
T8917AF33E8,2026-05-06 09:00:00,0.15807,False
T8917AF33E8,2026-05-06 10:00:00,0.13948,False
T8917AF33E8,2026-05-06 11:00:00,0.09222,False
T8917AF33E8,2026-05-06 12:00:00,0.16706,False
T8917AF33E8,2026-05-06 13:00:00,0.16437,False
T8917AF33E8,2026-05-06 14:00:00,0.13485,False
T8917AF33E8,2026-05-06 15:00:00,0.16484,False
T8917AF33E8,2026-05-06 16:00:00,0.11672,False
T8917AF33E8,2026-05-06 17:00:00,0.17594,False
T8917AF33E8,2026-05-06 18:00:00,0.1503,False
T8917AF33E8,2026-05-06 19:00:00,0.1315,False
T8917AF33E8,2026-05-06 20:00:00,0.11707,False
T8917AF33E8,2026-05-06 21:00:00,0.12014,False
T8917AF33E8,2026-05-06 22:00:00,0.05986,False
T8917AF33E8,2026-05-06 23:00:00,0.03614,False
T8917AF33E8,2026-05-07 00:00:00,0.00505,False
T8917AF33E8,2026-05-07 01:00:00,0.00475,False
T8917AF33E8,2026-05-07 02:00:00,0.00546,False
T8917AF33E8,2026-05-07 03:00:00,0.00739,False
T8917AF33E8,2026-05-07 04:00:00,0.01505,False
T8917AF33E8,2026-05-07 05:00:00,0.02281,False
T8917AF33E8,2026-05-07 06:00:00,0.07528,False
T8917AF33E8,2026-05-07 07:00:00,0.10023,False
T8917AF33E8,2026-05-07 08:00:00,0.16446,False
T8917AF33E8,2026-05-07 09:00:00,0.11712,False
T8917AF33E8,2026-05-07 10:00:00,0.15707,False
T8917AF33E8,2026-05-07 11:00:00,0.09186,False
T8917AF33E8,2026-05-07 12:00:00,0.13684,False
T8917AF33E8,2026-05-07 13:00:00,0.26168,False
T8917AF33E8,2026-05-07 14:00:00,0.17066,False
T8917AF33E8,2026-05-07 15:00:00,0.16573,False
T8917AF33E8,2026-05-07 16:00:00,0.15721,False
T8917AF33E8,2026-05-07 17:00:00,0.2869,False
T8917AF33E8,2026-05-07 18:00:00,0.17757,False
T8917AF33E8,2026-05-07 19:00:00,0.16615,False
T8917AF33E8,2026-05-07 20:00:00,0.07552,False
T8917AF33E8,2026-05-07 21:00:00,0.0986,False
T8917AF33E8,2026-05-07 22:00:00,0.05119,False
T8917AF33E8,2026-05-07 23:00:00,0.03544,False
T8917AF33E8,2026-05-08 00:00:00,0.00413,False
T8917AF33E8,2026-05-08 01:00:00,0.00656,False
T8917AF33E8,2026-05-08 02:00:00,0.00495,False
T8917AF33E8,2026-05-08 03:00:00,0.00886,False
T8917AF33E8,2026-05-08 04:00:00,0.01609,False
T8917AF33E8,2026-05-08 05:00:00,0.04416,False
T8917AF33E8,2026-05-08 06:00:00,0.09039,False
T8917AF33E8,2026-05-08 07:00:00,0.11611,False
T8917AF33E8,2026-05-08 08:00:00,0.19028,False
T8917AF33E8,2026-05-08 09:00:00,0.19998,False
T8917AF33E8,2026-05-08 10:00:00,0.14484,False
T8917AF33E8,2026-05-08 11:00:00,0.16389,False
T8917AF33E8,2026-05-08 12:00:00,0.17455,False
T8917AF33E8,2026-05-08 13:00:00,0.29365,False
T8917AF33E8,2026-05-08 14:00:00,0.17971,False
T8917AF33E8,2026-05-08 15:00:00,0.17528,False
T8917AF33E8,2026-05-08 16:00:00,0.21415,False
T8917AF33E8,2026-05-08 17:00:00,0.16407,False
T8917AF33E8,2026-05-08 18:00:00,0.16764,False
T8917AF33E8,2026-05-08 19:00:00,0.11507,False
T8917AF33E8,2026-05-08 20:00:00,0.1284,False
T8917AF33E8,2026-05-08 21:00:00,0.07593,False
T8917AF33E8,2026-05-08 22:00:00,0.04987,False
T8917AF33E8,2026-05-08 23:00:00,0.0324,False
T8917AF33E8,2026-05-09 00:00:00,0.01034,False
T8917AF33E8,2026-05-09 01:00:00,0.00721,False
T8917AF33E8,2026-05-09 02:00:00,0.00562,False
T8917AF33E8,2026-05-09 03:00:00,0.01062,False
T8917AF33E8,2026-05-09 04:00:00,0.01535,False
T8917AF33E8,2026-05-09 05:00:00,0.04422,False
T8917AF33E8,2026-05-09 06:00:00,0.07098,False
T8917AF33E8,2026-05-09 07:00:00,0.1378,False
T8917AF33E8,2026-05-09 08:00:00,0.14905,False
T8917AF33E8,2026-05-09 09:00:00,0.17006,False
T8917AF33E8,2026-05-09 10:00:00,0.18491,False
T8917AF33E8,2026-05-09 11:00:00,0.23438,False
T8917AF33E8,2026-05-09 12:00:00,0.2421,False
T8917AF33E8,2026-05-09 13:00:00,0.22385,False
T8917AF33E8,2026-05-09 14:00:00,0.17832,False
T8917AF33E8,2026-05-09 15:00:00,0.14504,False
T8917AF33E8,2026-05-09 16:00:00,0.15498,False
T8917AF33E8,2026-05-09 17:00:00,0.31412,False
T8917AF33E8,2026-05-09 18:00:00,0.15683,False
T8917AF33E8,2026-05-09 19:00:00,0.10994,False
T8917AF33E8,2026-05-09 20:00:00,0.1477,False
T8917AF33E8,2026-05-09 21:00:00,0.18424,False
T8917AF33E8,2026-05-09 22:00:00,0.05515,False
T8917AF33E8,2026-05-09 23:00:00,0.03287,False
T8917AF33E8,2026-05-10 00:00:00,0.00428,False
T8917AF33E8,2026-05-10 01:00:00,0.00617,False
T8917AF33E8,2026-05-10 02:00:00,0.00681,False
T8917AF33E8,2026-05-10 03:00:00,0.00767,False
T8917AF33E8,2026-05-10 04:00:00,0.01462,False
T8917AF33E8,2026-05-10 05:00:00,0.04996,False
T8917AF33E8,2026-05-10 06:00:00,0.10517,False
T8917AF33E8,2026-05-10 07:00:00,0.19315,False
T8917AF33E8,2026-05-10 08:00:00,0.13659,False
T8917AF33E8,2026-05-10 09:00:00,0.17266,False
T8917AF33E8,2026-05-10 10:00:00,0.19435,False
T8917AF33E8,2026-05-10 11:00:00,0.22334,False
T8917AF33E8,2026-05-10 12:00:00,0.20697,False
T8917AF33E8,2026-05-10 13:00:00,0.18714,False
T8917AF33E8,2026-05-10 14:00:00,0.19866,False
T8917AF33E8,2026-05-10 15:00:00,0.27441,False
T8917AF33E8,2026-05-10 16:00:00,0.20539,False
T8917AF33E8,2026-05-10 17:00:00,0.21106,False
T8917AF33E8,2026-05-10 18:00:00,0.18658,False
T8917AF33E8,2026-05-10 19:00:00,0.18662,False
T8917AF33E8,2026-05-10 20:00:00,0.16933,False
T8917AF33E8,2026-05-10 21:00:00,0.07878,False
T8917AF33E8,2026-05-10 22:00:00,0.04383,False
T8917AF33E8,2026-05-10 23:00:00,0.03665,False
T8917AF33E8,2026-05-11 00:00:00,0.00591,False
T8917AF33E8,2026-05-11 01:00:00,0.00694,False
T8917AF33E8,2026-05-11 02:00:00,0.00404,False
T8917AF33E8,2026-05-11 03:00:00,0.00481,False
T8917AF33E8,2026-05-11 04:00:00,0.01388,False
T8917AF33E8,2026-05-11 05:00:00,0.03723,False
T8917AF33E8,2026-05-11 06:00:00,0.08732,False
T8917AF33E8,2026-05-11 07:00:00,0.13834,False
T8917AF33E8,2026-05-11 08:00:00,0.13506,False
T8917AF33E8,2026-05-11 09:00:00,0.13169,False
T8917AF33E8,2026-05-11 10:00:00,0.1596,False
T8917AF33E8,2026-05-11 11:00:00,0.13499,False
T8917AF33E8,2026-05-11 12:00:00,0.20146,False
T8917AF33E8,2026-05-11 13:00:00,0.15385,False
T8917AF33E8,2026-05-11 14:00:00,0.15457,False
T8917AF33E8,2026-05-11 15:00:00,0.17282,False
T8917AF33E8,2026-05-11 16:00:00,0.20004,False
T8917AF33E8,2026-05-11 17:00:00,0.13021,False
T8917AF33E8,2026-05-11 18:00:00,0.14624,False
T8917AF33E8,2026-05-11 19:00:00,0.14212,False
T8917AF33E8,2026-05-11 20:00:00,0.08937,False
T8917AF33E8,2026-05-11 21:00:00,0.09198,False
T8917AF33E8,2026-05-11 22:00:00,0.05607,False
T8917AF33E8,2026-05-11 23:00:00,0.042,False
T8917AF33E8,2026-05-12 00:00:00,0.00566,False
T8917AF33E8,2026-05-12 01:00:00,0.00646,False
T8917AF33E8,2026-05-12 02:00:00,0.00448,False
T8917AF33E8,2026-05-12 03:00:00,0.00573,False
T8917AF33E8,2026-05-12 04:00:00,0.02239,False
T8917AF33E8,2026-05-12 05:00:00,0.03315,False
T8917AF33E8,2026-05-12 06:00:00,0.10177,False
T8917AF33E8,2026-05-12 07:00:00,0.11881,False
T8917AF33E8,2026-05-12 08:00:00,0.15562,False
T8917AF33E8,2026-05-12 09:00:00,0.11467,False
T8917AF33E8,2026-05-12 10:00:00,0.15874,False
T8917AF33E8,2026-05-12 11:00:00,0.1271,False
T8917AF33E8,2026-05-12 12:00:00,0.18083,False
T8917AF33E8,2026-05-12 13:00:00,0.18355,False
T8917AF33E8,2026-05-12 14:00:00,0.24763,False
T8917AF33E8,2026-05-12 15:00:00,0.15388,False
T8917AF33E8,2026-05-12 16:00:00,0.1478,False
T8917AF33E8,2026-05-12 17:00:00,0.16164,False
T8917AF33E8,2026-05-12 18:00:00,0.11691,False
T8917AF33E8,2026-05-12 19:00:00,0.14646,False
T8917AF33E8,2026-05-12 20:00:00,0.11815,False
T8917AF33E8,2026-05-12 21:00:00,0.08181,False
T8917AF33E8,2026-05-12 22:00:00,0.05406,False
T8917AF33E8,2026-05-12 23:00:00,0.03767,False
T8917AF33E8,2026-05-13 00:00:00,0.00391,False
T8917AF33E8,2026-05-13 01:00:00,0.00596,False
T8917AF33E8,2026-05-13 02:00:00,0.00447,False
T8917AF33E8,2026-05-13 03:00:00,0.00729,False
T8917AF33E8,2026-05-13 04:00:00,0.01281,False
T8917AF33E8,2026-05-13 05:00:00,0.0407,False
T8917AF33E8,2026-05-13 06:00:00,0.08486,False
T8917AF33E8,2026-05-13 07:00:00,0.13757,False
T8917AF33E8,2026-05-13 08:00:00,0.14182,False
T8917AF33E8,2026-05-13 09:00:00,0.14987,False
T8917AF33E8,2026-05-13 10:00:00,0.19378,False
T8917AF33E8,2026-05-13 11:00:00,0.14122,False
T8917AF33E8,2026-05-13 12:00:00,0.16589,False
T8917AF33E8,2026-05-13 13:00:00,0.12902,False
T8917AF33E8,2026-05-13 14:00:00,0.1139,False
T8917AF33E8,2026-05-13 15:00:00,0.19789,False
T8917AF33E8,2026-05-13 16:00:00,0.19962,False
T8917AF33E8,2026-05-13 17:00:00,0.18262,False
T8917AF33E8,2026-05-13 18:00:00,0.15932,False
T8917AF33E8,2026-05-13 19:00:00,0.11955,False
T8917AF33E8,2026-05-13 20:00:00,0.11541,False
T8917AF33E8,2026-05-13 21:00:00,0.0631,False
T8917AF33E8,2026-05-13 22:00:00,0.06986,False
T8917AF33E8,2026-05-13 23:00:00,0.03281,False
T8917AF33E8,2026-05-14 00:00:00,0.00567,False
T8917AF33E8,2026-05-14 01:00:00,0.00395,False
T8917AF33E8,2026-05-14 02:00:00,0.00789,False
T8917AF33E8,2026-05-14 03:00:00,0.00627,False
T8917AF33E8,2026-05-14 04:00:00,0.01571,False
T8917AF33E8,2026-05-14 05:00:00,0.02619,False
T8917AF33E8,2026-05-14 06:00:00,0.14075,False
T8917AF33E8,2026-05-14 07:00:00,0.11094,False
T8917AF33E8,2026-05-14 08:00:00,0.22217,False
T8917AF33E8,2026-05-14 09:00:00,0.22881,False
T8917AF33E8,2026-05-14 10:00:00,0.11616,False
T8917AF33E8,2026-05-14 11:00:00,0.17591,False
T8917AF33E8,2026-05-14 12:00:00,0.15092,False
T8917AF33E8,2026-05-14 13:00:00,0.18181,False
T8917AF33E8,2026-05-14 14:00:00,0.205,False
T8917AF33E8,2026-05-14 15:00:00,0.10685,False
T8917AF33E8,2026-05-14 16:00:00,0.1224,False
T8917AF33E8,2026-05-14 17:00:00,0.13004,False
T8917AF33E8,2026-05-14 18:00:00,0.18565,False
T8917AF33E8,2026-05-14 19:00:00,0.13802,False
T8917AF33E8,2026-05-14 20:00:00,0.10949,False
T8917AF33E8,2026-05-14 21:00:00,0.10841,False
T8917AF33E8,2026-05-14 22:00:00,0.0661,False
T8917AF33E8,2026-05-14 23:00:00,0.0428,False
T8917AF33E8,2026-05-15 00:00:00,0.0046,False
T8917AF33E8,2026-05-15 01:00:00,0.00341,False
T8917AF33E8,2026-05-15 02:00:00,0.00495,False
T8917AF33E8,2026-05-15 03:00:00,0.00679,False
T8917AF33E8,2026-05-15 04:00:00,0.01393,False
T8917AF33E8,2026-05-15 05:00:00,0.03232,False
T8917AF33E8,2026-05-15 06:00:00,0.06559,False
T8917AF33E8,2026-05-15 07:00:00,0.13294,False
T8917AF33E8,2026-05-15 08:00:00,0.15363,False
T8917AF33E8,2026-05-15 09:00:00,0.2646,False
T8917AF33E8,2026-05-15 10:00:00,0.14304,False
T8917AF33E8,2026-05-15 11:00:00,0.16511,False
T8917AF33E8,2026-05-15 12:00:00,0.13661,False
T8917AF33E8,2026-05-15 13:00:00,0.12355,False
T8917AF33E8,2026-05-15 14:00:00,0.17259,False
T8917AF33E8,2026-05-15 15:00:00,0.14647,False
T8917AF33E8,2026-05-15 16:00:00,0.1374,False
T8917AF33E8,2026-05-15 17:00:00,0.11678,False
T8917AF33E8,2026-05-15 18:00:00,0.16824,False
T8917AF33E8,2026-05-15 19:00:00,0.11785,False
T8917AF33E8,2026-05-15 20:00:00,0.15338,False
T8917AF33E8,2026-05-15 21:00:00,0.11267,False
T8917AF33E8,2026-05-15 22:00:00,0.05455,False
T8917AF33E8,2026-05-15 23:00:00,0.04161,False
T8917AF33E8,2026-05-16 00:00:00,0.00697,False
T8917AF33E8,2026-05-16 01:00:00,0.00462,False
T8917AF33E8,2026-05-16 02:00:00,0.00458,False
T8917AF33E8,2026-05-16 03:00:00,0.00809,False
T8917AF33E8,2026-05-16 04:00:00,0.01811,False
T8917AF33E8,2026-05-16 05:00:00,0.04494,False
T8917AF33E8,2026-05-16 06:00:00,0.1069,False
T8917AF33E8,2026-05-16 07:00:00,0.17361,False
T8917AF33E8,2026-05-16 08:00:00,0.17572,False
T8917AF33E8,2026-05-16 09:00:00,0.15039,False
T8917AF33E8,2026-05-16 10:00:00,0.2372,False
T8917AF33E8,2026-05-16 11:00:00,0.12035,False
T8917AF33E8,2026-05-16 12:00:00,0.20084,False
T8917AF33E8,2026-05-16 13:00:00,0.22539,False
T8917AF33E8,2026-05-16 14:00:00,0.16328,False
T8917AF33E8,2026-05-16 15:00:00,0.26113,False
T8917AF33E8,2026-05-16 16:00:00,0.19337,False
T8917AF33E8,2026-05-16 17:00:00,0.16278,False
T8917AF33E8,2026-05-16 18:00:00,0.17869,False
T8917AF33E8,2026-05-16 19:00:00,0.13049,False
T8917AF33E8,2026-05-16 20:00:00,0.12759,False
T8917AF33E8,2026-05-16 21:00:00,0.11981,False
T8917AF33E8,2026-05-16 22:00:00,0.06947,False
T8917AF33E8,2026-05-16 23:00:00,0.03862,False
