id_toma,periodo,fecha_lectura,lectura_inicial,lectura_final,consumo_m3,medidor_mudo,tiene_fuga
T416D725964,2026-06,2026-06-21,1431.2,1448.1,16.9,False,False
T592985E849,2026-06,2026-06-23,700.8,733.0,32.2,False,False
T8CFD079CB6,2026-06,2026-06-20,1851.3,1864.7,13.4,False,False
TD10A6EDCA0,2026-06,2026-06-23,1319.4,1345.1,25.7,False,False
T0CE7987E4B,2026-06,2026-06-21,2313.7,2418.8,105.1,False,False
T0F12629295,2026-06,2026-06-24,457.4,461.4,4.0,False,False
T7833B36159,2026-06,2026-06-21,999.1,1014.1,15.0,False,False
T997FF51E88,2026-06,2026-06-20,1033.1,1044.7,11.6,False,False
TB0AFAFC426,2026-06,2026-06-25,2769.8,2895.0,125.2,False,True
T4B2228F178,2026-06,2026-06-23,920.6,942.7,22.1,False,False
T5D1D63651A,2026-06,2026-06-23,710.6,735.3,24.7,False,False
T005A9CE174,2026-06,2026-06-20,1488.7,422.22601692248315,11.8,False,False
T0E572DDC2C,2026-06,2026-06-22,1224.1,1233.8,9.7,False,False
T6B4C3EB33E,2026-06,2026-06-20,1432.2,1439.4,7.2,False,False
T98621FD0F2,2026-06,2026-06-23,3865.3,4062.3,197.0,False,False
TCED7759D69,2026-06,2026-06-25,1625.7,1648.9,23.2,False,False
T148BA00559,2026-06,2026-06-24,1664.1,1688.1,24.0,False,False
T8EF8382AF5,2026-06,2026-06-24,1744.5,1757.6,13.1,False,False
T294140BCEC,2026-06,2026-06-22,745.6,768.9,23.3,False,False
T2B4ECE5F7A,2026-06,2026-06-25,692.7,714.6,21.9,False,False
TFCDB644B38,2026-06,2026-06-22,729.5,748.9,19.4,False,False
TF46C85CB55,2026-06,2026-06-25,790.6,799.4,8.8,False,False
T635E7348B0,2026-06,2026-06-22,814.0,841.9,27.9,False,False
TD950C1321E,2026-06,2026-06-21,632.0,652.4,20.4,False,False
T79F7CA1313,2026-06,2026-06-22,384.7,393.3,8.6,False,False
T1890D0D69D,2026-06,2026-06-24,1085.7,1100.8,15.1,False,False
T92ED6C6BBC,2026-06,2026-06-23,585.0,591.8,6.8,False,False
T1A234D637E,2026-06,2026-06-23,1445.8,1464.8,19.0,False,False
T0FA07C2AE6,2026-06,2026-06-20,540.9,562.2,21.3,False,True
T85D9327E38,2026-06,2026-06-24,1607.1,1622.5,15.4,False,False
T9B2220E701,2026-06,2026-06-20,1426.7,1447.6,20.9,False,False
T75AE25B236,2026-06,2026-06-20,1173.1,1173.1,0.0,True,False
T85C4B9E9BD,2026-06,2026-06-24,1315.0,1325.5,10.5,False,False
TAAC46C752C,2026-06,2026-06-23,1667.0,1692.4,25.4,False,True
TB5ABA37301,2026-06,2026-06-20,1277.1,1302.3,25.2,False,False
TDB1931905E,2026-06,2026-06-25,1190.4,1203.8,13.4,False,False
T8A79BCF725,2026-06,2026-06-23,1402.6,1407.9,5.3,False,False
T1383BC162C,2026-06,2026-06-24,1845.7,1862.7,17.0,False,False
TE3F34F661C,2026-06,2026-06-25,2316.9,2394.5,77.6,False,False
T945DF5CC73,2026-06,2026-06-22,1246.2,1255.7,9.5,False,False
T89289351AD,2026-06,2026-06-21,1448.8,1464.6,15.8,False,False
T3C6A8E589D,2026-06,2026-06-22,947.9,974.6,26.7,False,False
T9EDB41553F,2026-06,2026-06-20,379.2,386.5,7.3,False,False
T39FECD2D40,2026-06,2026-06-24,1187.2,1187.2,0.0,True,False
T393F331539,2026-06,2026-06-23,619.4,632.2,12.8,False,False
T44E572D176,2026-06,2026-06-22,762.0,783.1,21.1,False,False
T6A0C9518A5,2026-06,2026-06-22,1486.0,1498.8,12.8,False,False
T6F6C091F32,2026-06,2026-06-21,1612.3,1626.6,14.3,False,False
T0A7DFC3903,2026-06,2026-06-22,1797.2,1824.8,27.6,False,False
T4CA807AAAE,2026-06,2026-06-20,1215.5,1215.5,0.0,True,False
T292B036CC6,2026-06,2026-06-24,1186.2,1201.9,15.7,False,False
TF252236170,2026-06,2026-06-22,471.1,495.2,24.1,False,False
T47A88C447A,2026-06,2026-06-21,879.9,890.8,10.9,False,False
T29274E7656,2026-06,2026-06-23,648.1,667.8,19.7,False,False
TF94B3B4CEA,2026-06,2026-06-22,907.4,925.8,18.4,False,False
TD79C86593F,2026-06,2026-06-21,1394.3,1415.8,21.5,False,False
T042B2178D1,2026-06,2026-06-25,545.8,570.8,25.0,False,False
TE9E2B18053,2026-06,2026-06-22,1827.4,1887.7,60.3,False,False
T80D9A080BE,2026-06,2026-06-21,2674.9,2726.6,51.7,False,False
T580C1D0E5A,2026-06,2026-06-23,1828.6,1909.1,80.5,False,False
T262047037E,2026-06,2026-06-21,798.2,810.7,12.5,False,False
T997FBB56CB,2026-06,2026-06-20,1702.1,1717.6,15.5,False,False
T488907BADA,2026-06,2026-06-25,913.9,938.1,24.2,False,False
T959B664297,2026-06,2026-06-25,371.0,384.4,13.4,False,False
TCE4FA87780,2026-06,2026-06-25,1467.5,1481.9,14.4,False,False
T6A6F416B64,2026-06,2026-06-22,1325.0,1343.3,18.3,False,False
T5C22EC11B8,2026-06,2026-06-24,1794.3,1842.2,47.9,False,False
T132EB7CE2B,2026-06,2026-06-23,1383.8,1398.9,15.1,False,False
T011F73020E,2026-06,2026-06-21,1455.6,1475.1,19.5,False,False
T0197678D11,2026-06,2026-06-25,1563.5,1605.3,41.8,False,False
TBA58CFEBC6,2026-06,2026-06-20,1974.9,1995.2,20.3,False,False
T78A401EEAD,2026-06,2026-06-20,627.2,646.5,19.3,False,False
TE33F90B286,2026-06,2026-06-25,627.0,641.6,14.6,False,False
T761C9E26E6,2026-06,2026-06-20,715.9,726.6,10.7,False,False
T65187CE62C,2026-06,2026-06-22,1461.0,1461.0,0.0,True,False
T6DD4962896,2026-06,2026-06-21,527.9,543.2,15.3,False,False
T57E5EAB9B8,2026-06,2026-06-23,1288.0,1303.0,15.0,False,False
T0D1C506545,2026-06,2026-06-20,1064.4,1077.1,12.7,False,False
T16385BC409,2026-06,2026-06-25,481.6,493.8,12.2,False,False
T703E749B16,2026-06,2026-06-22,982.9,982.9,0.0,True,False
TE03815B898,2026-06,2026-06-24,1798.0,1812.7,14.7,False,False
T5EDC8CD764,2026-06,2026-06-23,1336.1,1351.5,15.4,False,False
T8A0E42EA46,2026-06,2026-06-21,1467.6,1482.0,14.4,False,False
T58E4665FE8,2026-06,2026-06-25,770.4,795.9,25.5,False,False
T45A3829C6C,2026-06,2026-06-21,554.2,571.2,17.0,False,False
T0F2B41D96D,2026-06,2026-06-21,973.5,1006.2,32.7,False,False
T45E4DAC832,2026-06,2026-06-22,1036.9,1054.5,17.6,False,False
TB308B5DC7A,2026-06,2026-06-25,1431.2,1444.4,13.2,False,False
T5A52BDFD5B,2026-06,2026-06-22,1339.4,1348.5,9.1,False,False
T3B6195226D,2026-06,2026-06-25,826.9,843.2,16.3,False,False
TEF3ACC364D,2026-06,2026-06-23,369.8,369.8,0.0,True,False
T0E3944E1C7,2026-06,2026-06-21,1685.8,1699.9,14.1,False,False
TC5E02C2AE1,2026-06,2026-06-20,1016.3,1025.5,9.2,False,False
T9C181CA6B2,2026-06,2026-06-23,1035.3,1056.1,20.8,False,False
T46D0D9FE06,2026-06,2026-06-25,1193.5,1207.0,13.5,False,False
T3763EE0258,2026-06,2026-06-22,503.6,516.0,12.4,False,False
TB6793708AF,2026-06,2026-06-20,979.4,990.3,10.9,False,False
T02BF3919B7,2026-06,2026-06-20,1448.6,1459.6,11.0,False,False
T61903D0C08,2026-06,2026-06-21,665.1,679.3,14.2,False,False
T1540962193,2026-06,2026-06-23,2265.4,2352.7,87.3,False,False
TE8DF4BFC62,2026-06,2026-06-24,2365.1,2433.1,68.0,False,False
T97A5E4F98E,2026-06,2026-06-21,1492.3,1508.8,16.5,False,False
TB2B631F6DE,2026-06,2026-06-21,399.8,417.7,17.9,False,False
TFD4476DD46,2026-06,2026-06-24,1158.0,1200.4,42.4,False,False
T63AE43B763,2026-06,2026-06-24,1477.8,1515.8,38.0,False,False
TF7E0F3ADFA,2026-06,2026-06-25,628.3,631.8,3.5,False,False
T9F3D4A99A8,2026-06,2026-06-20,1093.7,1099.3,5.6,False,False
T3AF0CA5142,2026-06,2026-06-20,1873.6,1934.5,60.9,False,False
T525C93E294,2026-06,2026-06-20,467.5,480.8,13.3,False,False
TA60FF3309B,2026-06,2026-06-25,1408.2,1419.5,11.3,False,False
T6230F0F81A,2026-06,2026-06-24,429.2,438.3,9.1,False,False
T486DC7662A,2026-06,2026-06-21,5697.5,5899.3,201.8,False,False
T0DD0FDF0BD,2026-06,2026-06-20,998.6,1024.9,26.3,False,False
T81EEF6FCD3,2026-06,2026-06-20,1010.0,1024.3,14.3,False,False
T6269371CAA,2026-06,2026-06-23,1557.0,1566.9,9.9,False,False
TF7BDB30AC3,2026-06,2026-06-24,1183.4,1213.6,30.2,False,False
TC1EBE75CAC,2026-06,2026-06-24,1355.7,1373.2,17.5,False,False
T0A0805FB46,2026-06,2026-06-24,1993.6,2016.1,22.5,False,False
T7C1EBC3C4C,2026-06,2026-06-24,762.3,786.2,23.9,False,False
TFB5558315C,2026-06,2026-06-23,556.9,576.8,19.9,False,False
T4D34DCD6FE,2026-06,2026-06-21,998.6,1017.1,18.5,False,False
T8F2163E1AC,2026-06,2026-06-21,1973.4,1973.4,0.0,True,False
T6D36EEA27E,2026-06,2026-06-24,479.7,494.9,15.2,False,False
TD718599337,2026-06,2026-06-24,1681.6,1717.4,35.8,False,False
TACFC1D584E,2026-06,2026-06-22,1662.2,1686.1,23.9,False,False
TE1CE4D9E5A,2026-06,2026-06-21,615.1,615.1,0.0,True,False
TEEB9050E6F,2026-06,2026-06-20,1148.4,1180.6,32.2,False,False
T266175A7E1,2026-06,2026-06-20,1858.9,1885.4,26.5,False,False
T188F8436EB,2026-06,2026-06-20,648.2,656.3,8.1,False,False
TBF5EF4019A,2026-06,2026-06-24,1012.2,1023.7,11.5,False,False
TF8038E3438,2026-06,2026-06-20,906.1,918.9,12.8,False,False
T14A35B501D,2026-06,2026-06-21,1667.2,1709.8,42.6,False,False
TACA1F6575E,2026-06,2026-06-25,292.0,302.2,10.2,False,False
T425CF74F89,2026-06,2026-06-25,1010.4,1012.7,2.3,False,False
T7E561E41DF,2026-06,2026-06-22,1821.7,1845.6,23.9,False,False
TAE21909B09,2026-06,2026-06-24,799.3,811.9,12.6,False,False
TA49FD77129,2026-06,2026-06-20,1689.5,1728.0,38.5,False,False
T83C53CBDE3,2026-06,2026-06-25,1186.0,1213.7,27.7,False,False
T8989E9F3E0,2026-06,2026-06-22,1555.3,1580.4,25.1,False,False
T0E868A3F47,2026-06,2026-06-23,1933.3,1953.6,20.3,False,False
TAA4A146A6F,2026-06,2026-06-20,1138.9,1154.6,15.7,False,False
T929701588B,2026-06,2026-06-22,741.6,748.2,6.6,False,False
TCBA87E8F93,2026-06,2026-06-25,1794.7,1818.0,23.3,False,False
T71B2CE98BC,2026-06,2026-06-23,1998.0,2032.9,34.9,False,False
T3104E606FB,2026-06,2026-06-23,1796.1,1813.9,17.8,False,False
TC9C584B8EF,2026-06,2026-06-22,821.2,833.7,12.5,False,False
T42EAACA5A6,2026-06,2026-06-20,702.7,717.3,14.6,False,False
T27CD292019,2026-06,2026-06-24,1845.9,1876.5,30.6,False,False
T2631941D4D,2026-06,2026-06-22,1930.3,1958.0,27.7,False,False
TD6D0D046B5,2026-06,2026-06-21,531.0,538.7,7.7,False,False
T930BCF26DA,2026-06,2026-06-22,1789.8,1811.8,22.0,False,False
T7A263D97A8,2026-06,2026-06-22,608.3,630.6,22.3,False,False
T84CC232045,2026-06,2026-06-23,1236.7,1250.0,13.3,False,False
T1F7089E5B3,2026-06,2026-06-22,1726.5,1748.3,21.8,False,False
T6DD01C39D7,2026-06,2026-06-21,1714.3,1756.1,41.8,False,False
TE3814F5946,2026-06,2026-06-24,1256.0,1266.3,10.3,False,False
T260F6D657D,2026-06,2026-06-22,1848.4,1864.8,16.4,False,False
TF9F158A927,2026-06,2026-06-23,1084.3,1107.2,22.9,False,False
T2A78E596A5,2026-06,2026-06-25,890.0,912.3,22.3,False,False
T48829C6681,2026-06,2026-06-22,1022.9,1039.0,16.1,False,False
T5446AB5D4F,2026-06,2026-06-24,1575.3,1585.1,9.8,False,False
T6FEE2A0A85,2026-06,2026-06-25,525.2,537.0,11.8,False,False
T37BA3005AD,2026-06,2026-06-22,1516.7,1537.0,20.3,False,False
T599538981A,2026-06,2026-06-22,1966.6,2017.9,51.3,False,False
TC1FE3D7E79,2026-06,2026-06-22,1427.8,1446.9,19.1,False,False
TAB633F4546,2026-06,2026-06-24,566.0,,,False,False
TEF123948C4,2026-06,2026-06-21,805.5,817.3,11.8,False,False
T50EA3E30B0,2026-06,2026-06-20,1350.7,1350.7,0.0,True,False
T10E8B50E63,2026-06,2026-06-20,1828.1,1866.5,38.4,False,False
T75445AB825,2026-06,2026-06-23,1397.7,1411.2,13.5,False,False
T9AEC04CEE6,2026-06,2026-06-20,416.2,427.8,11.6,False,False
TE59C7E0558,2026-06,2026-06-22,594.3,606.4,12.1,False,False
T017F5CC857,2026-06,2026-06-21,1756.5,1781.8,25.3,False,False
T5740214D00,2026-06,2026-06-25,549.9,555.9,6.0,False,False
TA54FDBC969,2026-06,2026-06-21,1606.5,1653.9,47.4,False,False
T79348D1D8C,2026-06,2026-06-23,1677.8,1736.3,58.5,False,False
T0C38B9638D,2026-06,2026-06-22,1353.8,1377.2,23.4,False,False
TF8CD7DEDDA,2026-06,2026-06-20,1071.3,1088.9,17.6,False,False
TD4AA44C620,2026-06,2026-06-23,1046.6,1073.6,27.0,False,False
TBA22021045,2026-06,2026-06-25,1681.5,1744.5,63.0,False,False
TAE4991C39A,2026-06,2026-06-24,1765.3,1774.9,9.6,False,False
T926427EC22,2026-06,2026-06-25,952.9,969.5,16.6,False,False
T03F3726F54,2026-06,2026-06-25,1199.4,1216.4,17.0,False,False
T9C5C1B51E6,2026-06,2026-06-23,606.2,626.4,20.2,False,False
TAB67F85714,2026-06,2026-06-22,1911.0,1930.2,19.2,False,False
T021E4A2B45,2026-06,2026-06-25,815.2,830.6,15.4,False,False
T9C284C6EDE,2026-06,2026-06-20,1798.1,1817.4,19.3,False,False
TE5AE06739E,2026-06,2026-06-20,470.3,489.3,19.0,False,False
T01F422D988,2026-06,2026-06-25,1725.6,1737.5,11.9,False,False
T812E69DF24,2026-06,2026-06-21,1865.8,1927.7,61.9,False,False
T1753290875,2026-06,2026-06-24,1685.9,1701.4,15.5,False,False
T6453265506,2026-06,2026-06-23,4121.8,4237.8,116.0,False,False
T3DCE54CBCD,2026-06,2026-06-24,420.8,433.2,12.4,False,False
T25A59C1230,2026-06,2026-06-22,654.7,694.2,39.5,False,False
T7149DBE7E7,2026-06,2026-06-20,1575.2,1612.2,37.0,False,False
T17B01CE93D,2026-06,2026-06-20,1601.2,1620.5,19.3,False,False
T2A7B7C0706,2026-06,2026-06-25,1597.2,1614.3,17.1,False,False
TA2A12750E0,2026-06,2026-06-21,710.8,725.4,14.6,False,False
TCDF5CCF9D1,2026-06,2026-06-20,1972.6,1991.1,18.5,False,False
T136877D852,2026-06,2026-06-23,1481.5,1508.8,27.3,False,False
TD93E7F3525,2026-06,2026-06-23,1408.7,1416.4,7.7,False,False
T9E698DAD97,2026-06,2026-06-21,607.4,628.2,20.8,False,False
TA7CD008CD2,2026-06,2026-06-25,1777.6,1808.1,30.5,False,False
TB5E2F0D295,2026-06,2026-06-20,1167.5,1181.1,13.6,False,False
T886651EB56,2026-06,2026-06-25,2060.0,2083.6,23.6,False,False
T726E26C014,2026-06,2026-06-25,604.3,609.9,5.6,False,False
T47801013F9,2026-06,2026-06-21,524.2,524.2,0.0,True,False
T7B44E5C01C,2026-06,2026-06-23,1199.6,1199.6,0.0,True,False
T06E1B5C91E,2026-06,2026-06-21,871.8,889.6,17.8,False,False
TBD7AFAA9AB,2026-06,2026-06-25,1468.4,1486.5,18.1,False,False
T3A8AE15DE9,2026-06,2026-06-25,1207.6,1219.6,12.0,False,False
T90FCBE8560,2026-06,2026-06-24,1458.5,1469.2,10.7,False,False
T6B76BCDCC8,2026-06,2026-06-25,2574.0,2631.2,57.2,False,False
T6B61D786E8,2026-06,2026-06-25,1223.1,1223.1,0.0,True,False
TD8B8E83F9D,2026-06,2026-06-22,1568.6,1584.9,16.3,False,False
T353F39960E,2026-06,2026-06-21,570.4,580.0,9.6,False,False
TC44518846F,2026-06,2026-06-21,593.9,612.3,18.4,False,False
T3DBD424B8F,2026-06,2026-06-21,809.8,824.8,15.0,False,False
TB8E4E6CA4C,2026-06,2026-06-21,1374.4,1422.0,47.6,False,False
T54630B6404,2026-06,2026-06-22,597.0,614.8,17.8,False,False
T71623730B1,2026-06,2026-06-21,1312.9,1329.4,16.5,False,False
T7436A106AE,2026-06,2026-06-24,596.4,607.0,10.6,False,False
T6191B8FD69,2026-06,2026-06-23,1331.7,1343.9,12.2,False,False
TBA7727A83B,2026-06,2026-06-22,668.5,681.2,12.7,False,False
T66B24DDB8C,2026-06,2026-06-23,1838.0,1858.9,20.9,False,False
T0EAA0EDBAF,2026-06,2026-06-22,1250.1,1280.6,30.5,False,False
TDCBC842E3A,2026-06,2026-06-22,889.3,916.5,27.2,False,False
T305BACE840,2026-06,2026-06-22,1050.4,1067.5,17.1,False,False
TAD0E244201,2026-06,2026-06-21,1435.2,1455.5,20.3,False,False
T824A68B378,2026-06,2026-06-22,1353.6,1361.5,7.9,False,False
T9F72B39B89,2026-06,2026-06-24,822.8,832.7,9.9,False,False
T0380D1AD85,2026-06,2026-06-22,1369.2,1388.1,18.9,False,False
TD58AFBB420,2026-06,2026-06-25,2673.5,2750.9,77.4,False,False
TB1A6FA6009,2026-06,2026-06-25,568.2,578.6,10.4,False,False
TB95EB354D9,2026-06,2026-06-21,1380.9,1408.7,27.8,False,False
T6EBEC2B9E3,2026-06,2026-06-23,747.1,757.8,10.7,False,False
TCBAFB86C54,2026-06,2026-06-25,1747.2,1763.3,16.1,False,False
T2D884BEE59,2026-06,2026-06-21,1571.0,1591.1,20.1,False,False
T81E3CAC404,2026-06,2026-06-22,1469.7,1479.2,9.5,False,False
TB13246DF04,2026-06,2026-06-24,2799.5,2863.5,64.0,False,False
T38FC29870C,2026-06,2026-06-21,1050.6,1061.1,10.5,False,False
T0B952300A6,2026-06,2026-06-23,1362.8,1380.3,17.5,False,False
T592EE5AE5A,2026-06,2026-06-22,698.9,713.1,14.2,False,False
T8AB7B992DC,2026-06,2026-06-25,1700.2,1714.1,13.9,False,False
TE13531501B,2026-06,2026-06-21,421.2,435.2,14.0,False,False
T603C6A7DDF,2026-06,2026-06-24,2435.2,2500.8,65.6,False,False
T9B1CF87E17,2026-06,2026-06-22,858.5,872.5,14.0,False,False
T7E47E27FFB,2026-06,2026-06-21,1255.2,1268.9,13.7,False,False
T2FE3E18EED,2026-06,2026-06-23,1235.6,1253.4,17.8,False,False
T518FD2CD05,2026-06,2026-06-20,978.8,993.4,14.6,False,False
TCA03B52F53,2026-06,2026-06-23,535.4,550.4,15.0,False,False
TC97F0C81C8,2026-06,2026-06-23,3678.6,3804.8,126.2,False,False
T5825BB17FC,2026-06,2026-06-23,1321.4,1393.7,72.3,False,False
TC5E185C6E8,2026-06,2026-06-20,369.8,381.2,11.4,False,False
TEAD9E81003,2026-06,2026-06-25,1047.7,1047.7,0.0,True,False
TE23D5A574A,2026-06,2026-06-21,1030.7,1030.7,0.0,True,False
T04048D53A3,2026-06,2026-06-23,784.0,790.9,6.9,False,False
TE1AA9E77A7,2026-06,2026-06-22,994.2,999.0,4.8,False,False
TC54C99BA73,2026-06,2026-06-21,1246.0,1283.0,37.0,False,False
T013C0F8B57,2026-06,2026-06-24,1528.4,1543.2,14.8,False,False
T3C23C0A42C,2026-06,2026-06-21,1260.3,1277.6,17.3,False,False
TEDB2598366,2026-06,2026-06-23,1332.3,1347.4,15.1,False,False
T03D524AC98,2026-06,2026-06-20,1648.4,1665.4,17.0,False,False
T9B658694D7,2026-06,2026-06-22,953.8,974.3,20.5,False,False
T827DB403EF,2026-06,2026-06-24,1052.8,1055.8,3.0,False,False
TD5960FA89C,2026-06,2026-06-24,1433.7,1446.1,12.4,False,False
TEB9CD6778B,2026-06,2026-06-22,1652.4,1666.1,13.7,False,False
TCFB896C903,2026-06,2026-06-25,836.2,851.0,14.8,False,False
T4EBE5132B6,2026-06,2026-06-25,1137.4,1196.7,59.3,False,True
TD6D7800440,2026-06,2026-06-24,1581.1,1597.9,16.8,False,False
TB1AE49FA20,2026-06,2026-06-24,657.9,667.0,9.1,False,False
TF4940B0970,2026-06,2026-06-20,1287.6,1300.0,12.4,False,False
T6492EC951E,2026-06,2026-06-22,1337.6,1384.9,47.3,False,False
T5B2FD74A85,2026-06,2026-06-22,1656.5,1681.8,25.3,False,False
TCF1A6CDF80,2026-06,2026-06-20,615.5,631.7,16.2,False,False
TBA965CD37E,2026-06,2026-06-25,439.8,456.2,16.4,False,False
T8917AF33E8,2026-06,2026-06-24,1787.8,1865.1,77.3,False,False
T4F696F6C0E,2026-06,2026-06-23,559.1,582.0,22.9,False,False
TFB9BD0FCA4,2026-06,2026-06-21,2110.1,2110.1,0.0,True,False
T6372E1147F,2026-06,2026-06-21,1322.5,1339.9,17.4,False,False
T8B4FC280C2,2026-06,2026-06-21,605.9,619.8,13.9,False,False
T0AF0DD2FE5,2026-06,2026-06-25,1145.2,1156.1,10.9,False,False
T9BABD62590,2026-06,2026-06-23,1853.8,1916.4,62.6,False,False
TBBD0028CDB,2026-06,2026-06-22,1024.7,1041.0,16.3,False,False
T30E453AB34,2026-06,2026-06-23,1121.3,1134.6,13.3,False,False
T7DC59256DC,2026-06,2026-06-20,959.8,959.8,0.0,True,False
TCC371206BC,2026-06,2026-06-24,616.3,628.2,11.9,False,False
TDEF092A4C5,2026-06,2026-06-25,1541.6,1551.7,10.1,False,False
TE13FCEC631,2026-06,2026-06-23,1226.2,1241.2,15.0,False,False
T7C3F6A8162,2026-06,2026-06-21,1642.0,1665.6,23.6,False,False
T0F4A3A74ED,2026-06,2026-06-21,1035.8,1058.8,23.0,False,False
T5BEF82BC17,2026-06,2026-06-24,1492.9,1509.6,16.7,False,False
T07AC5856A4,2026-06,2026-06-23,726.0,115.30336408655327,10.0,False,False
T0185184B59,2026-06,2026-06-20,1318.3,1334.9,16.6,False,False
T79F8E1FAE8,2026-06,2026-06-25,423.3,441.7,18.4,False,False
T4D40D256FE,2026-06,2026-06-21,1329.0,1348.3,19.3,False,False
TE74495FCDD,2026-06,2026-06-20,1658.9,1675.7,16.8,False,False
TAD9ED625D1,2026-06,2026-06-21,1619.2,1642.8,23.6,False,False
TE7328B9E12,2026-06,2026-06-23,682.7,689.4,6.7,False,False
T5FC1C50126,2026-06,2026-06-23,1456.8,1480.0,23.2,False,False
T203C71CAC2,2026-06,2026-06-22,1824.5,1844.3,19.8,False,False
T1D1F227112,2026-06,2026-06-22,901.1,919.1,18.0,False,False
TF62BDC6E96,2026-06,2026-06-22,1787.9,1804.5,16.6,False,False
T5D35014BC6,2026-06,2026-06-25,1685.2,1685.2,0.0,True,False
T9C80DA594D,2026-06,2026-06-21,786.2,797.3,11.1,False,False
T575100FEE6,2026-06,2026-06-25,809.2,837.9,28.7,False,False
TFF833858D4,2026-06,2026-06-24,1748.5,1762.4,13.9,False,False
T44C452513D,2026-06,2026-06-20,986.8,1002.4,15.6,False,False
TC11C4F89B7,2026-06,2026-06-25,666.8,685.5,18.7,False,False
T519E11C12F,2026-06,2026-06-23,407.0,420.5,13.5,False,False
T1D1C3809AD,2026-06,2026-06-22,1545.1,1592.1,47.0,False,False
T2F89E8ED6F,2026-06,2026-06-25,1577.9,1597.2,19.3,False,False
TED624C9B29,2026-06,2026-06-22,1563.4,123.62448275110854,13.1,False,False
T80599540B9,2026-06,2026-06-22,696.2,725.4,29.2,False,False
T99F86EAA03,2026-06,2026-06-20,1167.5,1186.9,19.4,False,False
T48E474E620,2026-06,2026-06-20,1512.3,1529.2,16.9,False,False
T62F138B69F,2026-06,2026-06-24,1604.3,1624.8,20.5,False,False
T0ABCC73F5F,2026-06,2026-06-20,1454.6,1469.3,14.7,False,False
T451A03E5F4,2026-06,2026-06-24,1299.1,1299.1,0.0,True,False
T28A5C3A212,2026-06,2026-06-22,1012.0,1023.8,11.8,False,False
T9BF23AC92B,2026-06,2026-06-25,1230.1,1246.2,16.1,False,False
T8D847ABAD5,2026-06,2026-06-23,984.7,994.6,9.9,False,False
T79AD100612,2026-06,2026-06-20,1433.7,1453.0,19.3,False,False
T595C48877B,2026-06,2026-06-22,1311.0,1335.2,24.2,False,False
T7E1F631507,2026-06,2026-06-25,509.2,,,False,False
T7CEE29F570,2026-06,2026-06-23,574.0,585.8,11.8,False,False
TB28F8F08F4,2026-06,2026-06-22,942.6,954.6,12.0,False,False
T741A1119FA,2026-06,2026-06-21,735.5,755.5,20.0,False,False
T26862D1A4A,2026-06,2026-06-22,2293.5,2338.2,44.7,False,False
TCB96D14BFD,2026-06,2026-06-20,804.1,819.2,15.1,False,False
TF07D19AE17,2026-06,2026-06-24,953.1,990.9,37.8,False,False
T7AE1E63696,2026-06,2026-06-21,1609.0,1624.8,15.8,False,False
TEA687BEEC8,2026-06,2026-06-20,670.2,686.1,15.9,False,False
T5C97BD73CE,2026-06,2026-06-22,1770.1,1790.7,20.6,False,False
T64DF103F27,2026-06,2026-06-22,530.9,545.6,14.7,False,False
T962D5133B5,2026-06,2026-06-22,1529.2,1547.5,18.3,False,False
TFAE2AFD636,2026-06,2026-06-24,1536.0,1542.3,6.3,False,False
T8237A9AE83,2026-06,2026-06-22,692.1,707.7,15.6,False,False
T124789ED12,2026-06,2026-06-23,973.5,984.3,10.8,False,False
T77D8F1F07B,2026-06,2026-06-21,1684.2,1746.0,61.8,False,False
T88E01EE6A9,2026-06,2026-06-25,991.3,1019.2,27.9,False,False
TCCA2F0E6D1,2026-06,2026-06-24,734.7,750.2,15.5,False,False
TE7C4074532,2026-06,2026-06-21,814.3,844.6,30.3,False,False
TE08ACE6D71,2026-06,2026-06-25,1823.2,1853.1,29.9,False,False
TF5AB4BC37D,2026-06,2026-06-25,785.9,807.7,21.8,False,False
T31A37C291B,2026-06,2026-06-22,332.8,344.3,11.5,False,False
T85072A41C6,2026-06,2026-06-22,1500.4,1513.0,12.6,False,False
T3DB8E8C91B,2026-06,2026-06-22,1236.4,1248.9,12.5,False,False
T1F21C0A526,2026-06,2026-06-22,672.0,705.2,33.2,False,False
TC653350390,2026-06,2026-06-24,1575.4,1588.4,13.0,False,False
TF357DF2C85,2026-06,2026-06-23,971.2,971.2,0.0,True,False
TC2B54F643A,2026-06,2026-06-25,574.2,583.8,9.6,False,False
T62A907AFA1,2026-06,2026-06-23,788.8,801.3,12.5,False,False
T9B926E1A60,2026-06,2026-06-25,980.9,991.4,10.5,False,False
T95A557D58C,2026-06,2026-06-24,4421.9,4564.6,142.7,False,False
T4FD73F8DF8,2026-06,2026-06-20,405.4,417.4,12.0,False,False
TAA9E781779,2026-06,2026-06-23,1306.1,1322.8,16.7,False,False
T5AB667FA59,2026-06,2026-06-22,1577.1,1599.0,21.9,False,False
T2FB8838715,2026-06,2026-06-24,1778.5,1797.6,19.1,False,False
TDC0B728E72,2026-06,2026-06-25,1950.4,2024.6,74.2,False,False
T500E1E73A5,2026-06,2026-06-20,1083.4,1097.7,14.3,False,False
T518D652731,2026-06,2026-06-20,994.6,1018.3,23.7,False,False
T5F78380FF1,2026-06,2026-06-24,1080.1,1101.0,20.9,False,False
T2269F4C04A,2026-06,2026-06-23,1953.1,1953.1,0.0,True,False
