id_toma,periodo,fecha_emision,fecha_vencimiento,fecha_pago,pagado,consumo_m3,importe_agua,importe_alcantarillado,importe_saneamiento,total_pagar,domiciliado,tipo_tarifa,pago_tardio,fecha_lectura,lectura_inicial,lectura_final,consumo_valido,consumo_atipico,consumo_acotado,lectura_inconsistente,tiene_fuga,privada,tipo_ocupante,fecha_alta,incluye_alcantarillado,incluye_saneamiento,periodo_fecha,anio,mes,dias_atraso
T45E4DAC832,2026-03,2026-03-23,2026-04-12,2026-04-10,True,17.6,240.4,24.04,0.0,264.44,True,domestico,0.0,2026-03-21,987.0,1004.6,True,False,17.6,False,False,La Cañada,domestico,2019-06-02,True,False,2026-03-01,2026,3,-2.0
TB308B5DC7A,2026-03,2026-03-23,2026-04-12,2026-06-07,True,16.6,228.9,22.89,27.47,279.26,False,domestico,1.0,2026-03-21,1380.6,1397.2,True,False,16.6,False,False,Sin privada,domestico,2024-06-22,True,True,2026-03-01,2026,3,56.0
T5A52BDFD5B,2026-03,2026-03-25,2026-04-14,2026-04-01,True,9.5,147.25,14.73,17.67,179.64,True,domestico,0.0,2026-03-23,1312.4,1321.9,True,False,9.5,False,False,Sin privada,domestico,2022-04-03,True,True,2026-03-01,2026,3,-13.0
T3B6195226D,2026-03,2026-03-25,2026-04-14,2026-03-25,True,16.1,223.15,22.32,0.0,245.47,False,domestico,0.0,2026-03-23,769.1,785.2,True,False,16.1,False,False,El Pedregal,domestico,2024-04-27,True,False,2026-03-01,2026,3,-20.0
TEF3ACC364D,2026-03,2026-03-30,2026-04-19,2026-04-13,True,13.9,197.85,19.79,23.74,241.38,False,domestico,0.0,2026-03-25,326.7,340.6,True,False,13.9,False,False,Los Fresnos,domestico,2023-04-03,True,True,2026-03-01,2026,3,-6.0
T0E3944E1C7,2026-03,2026-03-25,2026-04-14,2026-04-14,True,11.6,171.4,17.14,20.57,209.11,True,domestico,0.0,2026-03-23,1658.4,1670.0,True,False,11.6,False,False,Sin privada,domestico,2021-07-23,True,True,2026-03-01,2026,3,0.0
TC5E02C2AE1,2026-03,2026-03-27,2026-04-16,2026-04-09,True,8.4,134.6,13.46,16.15,164.21,True,domestico,0.0,2026-03-23,992.1,1000.5,True,False,8.4,False,False,La Cañada,domestico,2022-08-02,True,True,2026-03-01,2026,3,-7.0
T9C181CA6B2,2026-03,2026-03-26,2026-04-15,2026-03-28,True,16.9,232.35,23.23,27.88,283.47,False,domestico,0.0,2026-03-23,974.9,991.8,True,False,16.9,False,False,Sin privada,domestico,2022-03-07,True,True,2026-03-01,2026,3,-18.0
T46D0D9FE06,2026-03,2026-03-30,2026-04-19,2026-04-02,True,10.9,163.35,16.34,19.6,199.29,False,domestico,0.0,2026-03-25,1155.3,1166.2,True,False,10.9,False,False,Los Fresnos,domestico,2019-01-07,True,True,2026-03-01,2026,3,-17.0
T3763EE0258,2026-03,2026-03-26,2026-04-15,2026-03-31,True,9.0,141.5,14.15,16.98,172.63,True,domestico,0.0,2026-03-21,463.6,472.6,True,False,9.0,False,False,Sin privada,domestico,2023-11-14,True,True,2026-03-01,2026,3,-15.0
TB6793708AF,2026-03,2026-03-28,2026-04-17,2026-03-31,True,11.1,165.65,16.56,19.88,202.09,False,domestico,0.0,2026-03-24,946.4,957.5,True,False,11.1,False,False,Los Encinos,domestico,2019-03-02,True,True,2026-03-01,2026,3,-17.0
T02BF3919B7,2026-03,2026-03-27,2026-04-16,2026-04-13,True,10.5,158.75,15.88,19.05,193.68,True,domestico,0.0,2026-03-25,1414.6,1425.1,True,False,10.5,False,False,Villa Serena,domestico,2020-04-22,True,True,2026-03-01,2026,3,-3.0
T61903D0C08,2026-03,2026-03-27,2026-04-16,2026-04-08,True,12.7,184.05,18.4,22.09,224.54,False,domestico,0.0,2026-03-22,625.3,638.0,True,False,12.7,False,False,Los Encinos,domestico,2020-10-21,True,True,2026-03-01,2026,3,-8.0
T1540962193,2026-03,2026-03-29,2026-04-18,2026-07-01,True,102.3,2919.8,0.0,350.38,3270.18,False,industrial,1.0,2026-03-25,1933.7,2036.0,True,False,102.3,False,False,Sin privada,industrial,2019-09-30,False,True,2026-03-01,2026,3,74.0
TE8DF4BFC62,2026-03,2026-03-28,2026-04-17,2026-04-01,True,44.7,944.3,94.43,113.32,1152.05,False,comercial,0.0,2026-03-25,2232.4,2277.1,True,False,44.7,False,False,Sin privada,comercial,2022-08-29,True,True,2026-03-01,2026,3,-16.0
T97A5E4F98E,2026-03,2026-03-27,2026-04-16,2026-05-24,True,15.0,210.5,21.05,25.26,256.81,False,domestico,1.0,2026-03-23,1460.1,1475.1,True,False,15.0,False,False,La Cañada,domestico,2019-03-06,True,True,2026-03-01,2026,3,38.0
TB2B631F6DE,2026-03,2026-03-27,2026-04-16,2026-06-14,True,12.7,184.05,18.4,22.09,224.54,False,domestico,1.0,2026-03-22,356.3,369.0,True,False,12.7,False,False,El Mirador,domestico,2019-09-17,True,True,2026-03-01,2026,3,59.0
TFD4476DD46,2026-03,2026-03-23,2026-04-12,2026-03-23,True,30.2,385.3,38.53,46.24,470.07,False,domestico,0.0,2026-03-21,1072.6,1102.8,True,False,30.2,False,False,Los Fresnos,domestico,2019-11-13,True,True,2026-03-01,2026,3,-20.0
T63AE43B763,2026-03,2026-03-26,2026-04-15,2026-03-27,True,29.9,381.85,38.18,45.82,465.86,False,domestico,0.0,2026-03-21,1380.4,1410.3,True,False,29.9,False,False,Sin privada,domestico,2020-11-07,True,True,2026-03-01,2026,3,-19.0
TF7E0F3ADFA,2026-03,2026-03-29,2026-04-18,2026-04-09,True,2.6,67.9,6.79,8.15,82.84,False,domestico,0.0,2026-03-25,617.9,620.5,True,False,2.6,False,False,Sin privada,domestico,2021-07-26,True,True,2026-03-01,2026,3,-9.0
T9F3D4A99A8,2026-03,2026-03-28,2026-04-17,2026-04-01,True,6.4,111.6,11.16,13.39,136.15,False,domestico,0.0,2026-03-23,1080.9,1087.3,True,False,6.4,False,False,Sin privada,domestico,2019-09-14,True,True,2026-03-01,2026,3,-16.0
T3AF0CA5142,2026-03,2026-03-28,2026-04-17,,True,59.6,1809.6,180.96,217.15,2207.71,False,industrial,0.0,2026-03-24,1717.2,1776.8,True,False,59.6,False,False,La Cañada,industrial,2021-06-29,True,True,2026-03-01,2026,3,
T525C93E294,2026-03,2026-03-27,2026-04-16,2026-04-08,True,11.9,174.85,17.48,20.98,213.32,False,domestico,0.0,2026-03-22,431.5,443.4,True,False,11.9,False,False,Las Palmas,domestico,2024-06-18,True,True,2026-03-01,2026,3,-8.0
TA60FF3309B,2026-03,2026-03-27,2026-04-16,2026-04-25,True,14.3,202.45,20.25,24.29,246.99,False,domestico,1.0,2026-03-23,1364.6,1378.9,True,False,14.3,False,False,Sin privada,domestico,2020-02-08,True,True,2026-03-01,2026,3,9.0
T6230F0F81A,2026-03,2026-03-29,2026-04-18,2026-04-14,True,14.2,201.3,20.13,24.16,245.59,False,domestico,0.0,2026-03-25,384.6,398.8,True,False,14.2,False,False,La Cañada,domestico,2020-11-06,True,True,2026-03-01,2026,3,-4.0
T486DC7662A,2026-03,2026-03-26,2026-04-15,2026-05-06,True,195.0,5330.0,533.0,639.6,6502.6,False,industrial,1.0,2026-03-24,5044.9,5239.9,True,False,195.0,False,False,Villa Serena,industrial,2019-07-01,True,True,2026-03-01,2026,3,21.0
T0DD0FDF0BD,2026-03,2026-03-28,2026-04-17,2026-03-29,True,19.9,266.85,26.69,32.02,325.56,False,domestico,0.0,2026-03-24,928.8,948.7,True,False,19.9,False,False,Sin privada,domestico,2021-06-04,True,True,2026-03-01,2026,3,-19.0
T81EEF6FCD3,2026-03,2026-03-29,2026-04-18,2026-03-31,True,12.4,180.6,18.06,21.67,220.33,False,domestico,0.0,2026-03-25,971.1,983.5,True,False,12.4,False,False,Sin privada,domestico,2020-07-30,True,True,2026-03-01,2026,3,-18.0
T6269371CAA,2026-03,2026-03-25,2026-04-14,2026-03-25,True,8.8,139.2,13.92,16.7,169.82,True,domestico,0.0,2026-03-21,1524.9,1533.7,True,False,8.8,False,False,Sin privada,domestico,2023-11-09,True,True,2026-03-01,2026,3,-20.0
TF7BDB30AC3,2026-03,2026-03-25,2026-04-14,2026-04-13,True,28.6,366.9,36.69,44.03,447.62,False,domestico,0.0,2026-03-23,1080.5,1109.1,True,False,28.6,False,False,El Pedregal,domestico,2019-02-16,True,True,2026-03-01,2026,3,-1.0
TC1EBE75CAC,2026-03,2026-03-27,2026-04-16,2026-05-25,True,16.6,228.9,22.89,27.47,279.26,False,domestico,1.0,2026-03-24,1288.8,1305.4,True,False,16.6,False,False,La Cañada,domestico,2022-08-29,True,True,2026-03-01,2026,3,39.0
T0A0805FB46,2026-03,2026-03-26,2026-04-15,2026-04-08,True,20.0,268.0,26.8,32.16,326.96,False,domestico,0.0,2026-03-24,1948.6,1968.6,True,False,20.0,False,False,Villa Serena,domestico,2022-08-12,True,True,2026-03-01,2026,3,-7.0
T7C1EBC3C4C,2026-03,2026-03-27,2026-04-16,2026-04-10,True,19.1,257.65,25.77,30.92,314.33,False,domestico,0.0,2026-03-22,697.1,716.2,True,False,19.1,False,False,La Cañada,domestico,2019-08-01,True,True,2026-03-01,2026,3,-6.0
TFB5558315C,2026-03,2026-03-29,2026-04-18,2026-05-01,True,22.1,292.15,29.21,0.0,321.36,False,domestico,1.0,2026-03-24,487.4,509.5,True,False,22.1,False,False,Villa Serena,domestico,2023-01-18,True,False,2026-03-01,2026,3,13.0
T4D34DCD6FE,2026-03,2026-03-29,2026-04-18,2026-05-19,True,18.5,250.75,25.08,30.09,305.91,False,domestico,1.0,2026-03-25,958.6,977.1,True,False,18.5,False,False,Villa Serena,domestico,2019-02-06,True,True,2026-03-01,2026,3,31.0
T8F2163E1AC,2026-03,2026-03-28,2026-04-17,2026-04-16,True,30.2,668.8,0.0,80.26,749.06,False,comercial,0.0,2026-03-23,1875.4,1905.6,True,False,30.2,False,False,Villa Serena,comercial,2021-01-05,False,True,2026-03-01,2026,3,-1.0
T6D36EEA27E,2026-03,2026-03-29,2026-04-18,2026-05-29,True,16.6,228.9,22.89,27.47,279.26,False,domestico,1.0,2026-03-25,431.9,448.5,True,False,16.6,False,False,Los Fresnos,domestico,2021-12-06,True,True,2026-03-01,2026,3,41.0
TD718599337,2026-03,2026-03-24,2026-04-13,2026-05-23,True,49.9,818.5,81.85,98.22,998.57,False,publico,1.0,2026-03-21,1532.7,1582.6,True,False,49.9,False,False,Sin privada,publico,2022-12-03,True,True,2026-03-01,2026,3,40.0
TACFC1D584E,2026-03,2026-03-28,2026-04-17,2026-04-02,True,17.9,243.85,24.39,29.26,297.5,False,domestico,0.0,2026-03-24,1596.2,1614.1,True,False,17.9,False,False,La Cañada,domestico,2019-04-17,True,True,2026-03-01,2026,3,-15.0
TE1CE4D9E5A,2026-03,2026-03-23,2026-04-12,2026-03-26,True,16.7,230.05,23.0,27.61,280.66,False,domestico,0.0,2026-03-20,562.9,579.6,True,False,16.7,False,False,Villa Serena,domestico,2024-02-15,True,True,2026-03-01,2026,3,-17.0
TEEB9050E6F,2026-03,2026-03-27,2026-04-16,2026-04-12,True,26.1,338.15,33.82,40.58,412.54,False,domestico,0.0,2026-03-22,1054.7,1080.8,True,False,26.1,False,False,Sin privada,domestico,2020-08-31,True,True,2026-03-01,2026,3,-4.0
T266175A7E1,2026-03,2026-03-22,2026-04-11,2026-03-30,True,30.4,387.6,38.76,46.51,472.87,True,domestico,0.0,2026-03-20,1771.7,1802.1,True,False,30.4,False,False,Sin privada,domestico,2020-05-04,True,True,2026-03-01,2026,3,-12.0
T188F8436EB,2026-03,2026-03-25,2026-04-14,2026-03-27,True,8.9,140.35,14.04,0.0,154.39,False,domestico,0.0,2026-03-20,625.4,634.3,True,False,8.9,False,False,Sin privada,domestico,2023-10-05,True,False,2026-03-01,2026,3,-18.0
TBF5EF4019A,2026-03,2026-03-26,2026-04-15,2026-05-25,True,12.9,186.35,18.64,22.36,227.35,False,domestico,1.0,2026-03-22,977.6,990.5,True,False,12.9,False,False,Villa Serena,domestico,2021-04-19,True,True,2026-03-01,2026,3,40.0
TF8038E3438,2026-03,2026-03-24,2026-04-13,2026-05-09,True,12.0,176.0,17.6,0.0,193.6,True,domestico,1.0,2026-03-20,868.2,880.2,True,False,12.0,False,False,Villa Serena,domestico,2023-09-22,True,False,2026-03-01,2026,3,26.0
T14A35B501D,2026-03,2026-03-27,2026-04-16,2026-03-28,True,35.0,760.0,76.0,91.2,927.2,False,comercial,0.0,2026-03-24,1552.4,1587.4,True,False,35.0,False,False,El Mirador,comercial,2020-02-08,True,True,2026-03-01,2026,3,-19.0
TACA1F6575E,2026-03,2026-03-26,2026-04-15,2026-04-07,True,8.5,135.75,13.58,16.29,165.61,True,domestico,0.0,2026-03-24,257.3,265.8,True,False,8.5,False,False,Los Fresnos,domestico,2021-08-24,True,True,2026-03-01,2026,3,-8.0
T425CF74F89,2026-03,2026-03-29,2026-04-18,2026-03-29,True,2.5,66.75,6.68,8.01,81.44,True,domestico,0.0,2026-03-25,1002.8,1005.3,True,False,2.5,False,False,Sin privada,domestico,2023-06-25,True,True,2026-03-01,2026,3,-20.0
T7E561E41DF,2026-03,2026-03-26,2026-04-15,2026-04-14,True,0.0,38.0,3.8,0.0,41.8,False,domestico,0.0,2026-03-24,1779.3,1779.3,False,False,0.0,False,False,Las Palmas,domestico,2022-12-14,True,False,2026-03-01,2026,3,-1.0
TAE21909B09,2026-03,2026-03-27,2026-04-16,2026-05-19,True,24.0,314.0,31.4,37.68,383.08,False,domestico,1.0,2026-03-23,750.0,774.0,True,False,24.0,False,True,El Mirador,domestico,2023-01-23,True,True,2026-03-01,2026,3,33.0
TA49FD77129,2026-03,2026-03-28,2026-04-17,2026-05-06,True,51.1,1065.9,106.59,127.91,1300.4,False,comercial,1.0,2026-03-23,1556.8,1607.9,True,False,51.1,False,False,El Pedregal,comercial,2024-01-08,True,True,2026-03-01,2026,3,19.0
T83C53CBDE3,2026-03,2026-03-24,2026-04-13,2026-04-05,True,16.3,225.45,22.55,27.05,275.05,False,domestico,0.0,2026-03-22,1116.2,1132.5,True,False,16.3,False,False,Sin privada,domestico,2023-06-05,True,True,2026-03-01,2026,3,-8.0
T8989E9F3E0,2026-03,2026-03-26,2026-04-15,2026-04-13,True,32.5,712.5,71.25,85.5,869.25,False,comercial,0.0,2026-03-21,1461.3,1493.8,True,False,32.5,False,False,Los Encinos,comercial,2023-04-23,True,True,2026-03-01,2026,3,-2.0
T0E868A3F47,2026-03,2026-03-26,2026-04-15,2026-04-04,True,13.1,188.65,18.87,22.64,230.15,False,domestico,0.0,2026-03-24,1877.5,1890.6,True,False,13.1,False,False,Los Fresnos,domestico,2022-09-11,True,True,2026-03-01,2026,3,-11.0
TAA4A146A6F,2026-03,2026-03-29,2026-04-18,2026-05-12,True,14.4,286.0,28.6,34.32,348.92,False,publico,1.0,2026-03-25,1096.0,1110.4,True,False,14.4,False,False,Las Palmas,publico,2019-07-12,True,True,2026-03-01,2026,3,24.0
T929701588B,2026-03,2026-03-26,2026-04-15,2026-04-12,True,7.1,119.65,11.96,0.0,131.61,True,domestico,0.0,2026-03-24,717.5,724.6,True,False,7.1,False,False,La Cañada,domestico,2024-05-20,True,False,2026-03-01,2026,3,-3.0
TCBA87E8F93,2026-03,2026-03-22,2026-04-11,2026-04-07,True,14.5,204.75,20.48,24.57,249.79,True,domestico,0.0,2026-03-20,1737.5,1752.0,True,False,14.5,False,False,Los Fresnos,domestico,2023-06-16,True,True,2026-03-01,2026,3,-4.0
T71B2CE98BC,2026-03,2026-03-28,2026-04-17,2026-03-31,True,25.5,331.25,33.12,39.75,404.12,False,domestico,0.0,2026-03-23,1918.7,1944.2,True,False,25.5,False,False,Sin privada,domestico,2019-10-06,True,True,2026-03-01,2026,3,-17.0
T3104E606FB,2026-03,2026-03-27,2026-04-16,2026-05-25,True,15.2,212.8,21.28,25.54,259.62,False,domestico,1.0,2026-03-22,1740.5,1755.7,True,False,15.2,False,False,La Cañada,domestico,2019-04-27,True,True,2026-03-01,2026,3,39.0
TC9C584B8EF,2026-03,2026-03-24,2026-04-13,2026-04-02,True,15.3,213.95,21.4,0.0,235.35,False,domestico,0.0,2026-03-22,772.9,788.2,True,False,15.3,False,False,Los Fresnos,domestico,2023-12-02,True,False,2026-03-01,2026,3,-11.0
T42EAACA5A6,2026-03,2026-03-23,2026-04-12,2026-03-23,True,18.9,255.35,0.0,30.64,285.99,False,domestico,0.0,2026-03-20,650.8,669.7,True,False,18.9,False,False,Villa Serena,domestico,2022-02-23,False,True,2026-03-01,2026,3,-20.0
T27CD292019,2026-03,2026-03-28,2026-04-17,2026-05-18,True,24.7,322.05,32.21,38.65,392.9,False,domestico,1.0,2026-03-25,1773.4,1798.1,True,False,24.7,False,False,Villa Serena,domestico,2023-08-18,True,True,2026-03-01,2026,3,31.0
T2631941D4D,2026-03,2026-03-24,2026-04-13,2026-04-09,True,20.5,273.75,27.38,32.85,333.98,False,domestico,0.0,2026-03-20,1868.8,1889.3,True,False,20.5,False,False,Santa Teresa,domestico,2023-07-27,True,True,2026-03-01,2026,3,-4.0
TD6D0D046B5,2026-03,2026-03-26,2026-04-15,2026-04-02,True,8.9,140.35,14.04,16.84,171.23,True,domestico,0.0,2026-03-22,506.2,515.1,True,False,8.9,False,False,Villa Serena,domestico,2021-01-15,True,True,2026-03-01,2026,3,-13.0
T930BCF26DA,2026-03,2026-03-27,2026-04-16,2026-04-11,True,14.7,207.05,20.7,24.85,252.6,True,domestico,0.0,2026-03-23,1733.4,1748.1,True,False,14.7,False,False,La Cañada,domestico,2020-02-16,True,True,2026-03-01,2026,3,-5.0
T7A263D97A8,2026-03,2026-03-25,2026-04-14,2026-05-04,True,19.0,256.5,25.65,30.78,312.93,False,domestico,1.0,2026-03-22,545.3,564.3,True,False,19.0,False,False,Sin privada,domestico,2021-04-25,True,True,2026-03-01,2026,3,20.0
T84CC232045,2026-03,2026-03-24,2026-04-13,2026-04-02,True,12.7,184.05,18.4,22.09,224.54,False,domestico,0.0,2026-03-20,1199.7,1212.4,True,False,12.7,False,False,Villa Serena,domestico,2022-06-19,True,True,2026-03-01,2026,3,-11.0
T1F7089E5B3,2026-03,2026-03-28,2026-04-17,2026-04-13,True,26.5,342.75,34.27,41.13,418.15,False,domestico,0.0,2026-03-23,1651.3,1677.8,True,False,26.5,False,False,Sin privada,domestico,2023-08-30,True,True,2026-03-01,2026,3,-4.0
T6DD01C39D7,2026-03,2026-03-24,2026-04-13,2026-04-10,True,31.3,689.7,68.97,82.76,841.43,True,comercial,0.0,2026-03-21,1616.7,1648.0,True,False,31.3,False,False,El Pedregal,comercial,2019-05-16,True,True,2026-03-01,2026,3,-3.0
TE3814F5946,2026-03,2026-03-29,2026-04-18,2026-04-06,True,8.7,138.05,13.81,16.57,168.42,False,domestico,0.0,2026-03-25,1224.4,1233.1,True,False,8.7,False,False,Los Fresnos,domestico,2024-01-19,True,True,2026-03-01,2026,3,-12.0
T260F6D657D,2026-03,2026-03-24,2026-04-13,2026-04-10,True,14.0,199.0,19.9,23.88,242.78,False,domestico,0.0,2026-03-22,1794.1,1808.1,True,False,14.0,False,False,Sin privada,domestico,2023-12-23,True,True,2026-03-01,2026,3,-3.0
TF9F158A927,2026-03,2026-03-28,2026-04-17,2026-04-01,True,15.6,217.4,21.74,26.09,265.23,False,domestico,0.0,2026-03-23,1019.7,1035.3,True,False,15.6,False,False,Los Fresnos,domestico,2024-03-15,True,True,2026-03-01,2026,3,-16.0
T2A78E596A5,2026-03,2026-03-27,2026-04-16,2026-04-12,True,21.9,289.85,28.99,34.78,353.62,False,domestico,0.0,2026-03-25,824.7,846.6,True,False,21.9,False,False,Villa Serena,domestico,2020-10-02,True,True,2026-03-01,2026,3,-4.0
T48829C6681,2026-03,2026-03-24,2026-04-13,2026-04-01,True,21.4,284.1,28.41,34.09,346.6,False,domestico,0.0,2026-03-22,969.0,990.4,True,False,21.4,False,False,Los Fresnos,domestico,2023-12-05,True,True,2026-03-01,2026,3,-12.0
T5446AB5D4F,2026-03,2026-03-29,2026-04-18,2026-04-15,True,10.3,156.45,15.64,18.77,190.87,False,domestico,0.0,2026-03-25,1540.2,1550.5,True,False,10.3,False,False,Sin privada,domestico,2019-05-18,True,True,2026-03-01,2026,3,-3.0
T6FEE2A0A85,2026-03,2026-03-27,2026-04-16,2026-04-14,True,13.4,192.1,19.21,23.05,234.36,False,domestico,0.0,2026-03-24,486.5,499.9,True,False,13.4,False,False,Villa Serena,domestico,2020-10-04,True,True,2026-03-01,2026,3,-2.0
T37BA3005AD,2026-03,2026-03-24,2026-04-13,2026-06-19,True,21.3,282.95,28.3,33.95,345.2,False,domestico,1.0,2026-03-20,1441.3,1462.6,True,False,21.3,False,False,La Cañada,domestico,2021-05-16,True,True,2026-03-01,2026,3,67.0
T599538981A,2026-03,2026-03-27,2026-04-16,2026-05-05,True,52.9,1100.1,110.01,132.01,1342.12,False,comercial,1.0,2026-03-22,1773.1,1826.0,True,False,52.9,False,False,La Cañada,comercial,2020-04-05,True,True,2026-03-01,2026,3,19.0
TC1FE3D7E79,2026-03,2026-03-25,2026-04-14,2026-04-09,True,15.0,210.5,21.05,25.26,256.81,False,domestico,0.0,2026-03-23,1365.1,1380.1,True,False,15.0,False,False,Las Palmas,domestico,2020-07-28,True,True,2026-03-01,2026,3,-5.0
TAB633F4546,2026-03,2026-03-25,2026-04-14,2026-04-06,True,13.6,353.4,0.0,42.41,395.81,False,comercial,0.0,2026-03-20,514.2,527.8,True,False,13.6,False,False,Sin privada,comercial,2023-02-24,False,True,2026-03-01,2026,3,-8.0
TEF123948C4,2026-03,2026-03-24,2026-04-13,2026-04-02,True,13.5,193.25,19.33,23.19,235.76,False,domestico,0.0,2026-03-20,770.5,784.0,True,False,13.5,False,False,Los Fresnos,domestico,2019-01-03,True,True,2026-03-01,2026,3,-11.0
T50EA3E30B0,2026-03,2026-03-25,2026-04-14,2026-04-08,True,14.6,205.9,20.59,24.71,251.2,False,domestico,0.0,2026-03-21,1307.9,1322.5,True,False,14.6,False,False,El Mirador,domestico,2023-10-17,True,True,2026-03-01,2026,3,-6.0
T10E8B50E63,2026-03,2026-03-30,2026-04-19,2026-04-14,True,37.0,798.0,79.8,95.76,973.56,True,comercial,0.0,2026-03-25,1704.6,1741.6,True,False,37.0,False,False,Los Fresnos,comercial,2023-05-05,True,True,2026-03-01,2026,3,-5.0
T75445AB825,2026-03,2026-03-25,2026-04-14,2026-04-05,True,10.7,161.05,16.11,19.33,196.48,True,domestico,0.0,2026-03-21,1349.9,1360.6,True,False,10.7,False,False,Sin privada,domestico,2021-08-08,True,True,2026-03-01,2026,3,-9.0
T9AEC04CEE6,2026-03,2026-03-25,2026-04-14,2026-04-01,True,10.2,155.3,15.53,18.64,189.47,False,domestico,0.0,2026-03-20,382.8,393.0,True,False,10.2,False,False,Villa Serena,domestico,2022-04-05,True,True,2026-03-01,2026,3,-13.0
TE59C7E0558,2026-03,2026-03-24,2026-04-13,2026-04-09,True,12.4,180.6,18.06,21.67,220.33,False,domestico,0.0,2026-03-22,554.1,566.5,True,False,12.4,False,False,El Pedregal,domestico,2020-02-23,True,True,2026-03-01,2026,3,-4.0
T017F5CC857,2026-03,2026-03-25,2026-04-14,2026-04-11,True,22.2,293.3,29.33,35.2,357.83,False,domestico,0.0,2026-03-22,1690.9,1713.1,True,False,22.2,False,False,La Cañada,domestico,2019-03-30,True,True,2026-03-01,2026,3,-3.0
T5740214D00,2026-03,2026-03-26,2026-04-15,2026-04-04,True,7.3,121.95,12.2,14.63,148.78,False,domestico,0.0,2026-03-21,529.0,536.3,True,False,7.3,False,False,Los Encinos,domestico,2020-03-11,True,True,2026-03-01,2026,3,-11.0
TA54FDBC969,2026-03,2026-03-29,2026-04-18,2026-05-07,True,39.5,845.5,84.55,101.46,1031.51,False,comercial,1.0,2026-03-25,1468.7,1508.2,True,False,39.5,False,False,Los Fresnos,comercial,2020-09-21,True,True,2026-03-01,2026,3,19.0
T79348D1D8C,2026-03,2026-03-25,2026-04-14,2026-05-01,True,54.8,1136.2,113.62,0.0,1249.82,False,comercial,1.0,2026-03-21,1471.6,1526.4,True,False,54.8,False,False,El Pedregal,comercial,2024-06-22,True,False,2026-03-01,2026,3,17.0
T0C38B9638D,2026-03,2026-03-23,2026-04-12,2026-04-05,True,19.8,471.2,47.12,56.54,574.86,True,comercial,0.0,2026-03-21,1308.5,1328.3,True,False,19.8,False,False,Sin privada,comercial,2022-10-22,True,True,2026-03-01,2026,3,-7.0
TF8CD7DEDDA,2026-03,2026-03-27,2026-04-16,2026-04-11,True,19.1,257.65,25.77,30.92,314.33,False,domestico,0.0,2026-03-22,1010.9,1030.0,True,False,19.1,False,False,San Miguel,domestico,2023-11-02,True,True,2026-03-01,2026,3,-5.0
TD4AA44C620,2026-03,2026-03-27,2026-04-16,2026-04-02,True,18.3,248.45,24.85,29.81,303.11,False,domestico,0.0,2026-03-23,994.9,1013.2,True,False,18.3,False,False,La Cañada,domestico,2024-03-25,True,True,2026-03-01,2026,3,-14.0
TBA22021045,2026-03,2026-03-28,2026-04-17,2026-04-10,True,63.8,1027.0,102.7,123.24,1252.94,False,publico,0.0,2026-03-24,1498.9,1562.7,True,False,63.8,False,False,El Mirador,publico,2023-08-07,True,True,2026-03-01,2026,3,-7.0
TAE4991C39A,2026-03,2026-03-27,2026-04-16,2026-04-02,True,0.0,38.0,3.8,0.0,41.8,True,domestico,0.0,2026-03-24,1724.5,1724.5,False,False,0.0,False,False,Villa Serena,domestico,2022-10-28,True,False,2026-03-01,2026,3,-14.0
T926427EC22,2026-03,2026-03-24,2026-04-13,2026-04-17,True,17.8,242.7,24.27,29.12,296.09,False,domestico,1.0,2026-03-21,892.4,910.2,True,False,17.8,False,False,Sin privada,domestico,2021-06-03,True,True,2026-03-01,2026,3,4.0
T03F3726F54,2026-03,2026-03-29,2026-04-18,2026-04-10,True,17.6,240.4,0.0,28.85,269.25,False,domestico,0.0,2026-03-25,1150.6,1168.2,True,False,17.6,False,False,Los Fresnos,domestico,2023-02-28,False,True,2026-03-01,2026,3,-8.0
T9C5C1B51E6,2026-03,2026-03-29,2026-04-18,2026-03-30,True,24.8,323.2,32.32,38.78,394.3,False,domestico,0.0,2026-03-25,534.7,559.5,True,False,24.8,False,False,Los Fresnos,domestico,2020-09-22,True,True,2026-03-01,2026,3,-19.0
TAB67F85714,2026-03,2026-03-27,2026-04-16,2026-04-06,True,17.5,239.25,23.93,28.71,291.88,False,domestico,0.0,2026-03-25,1851.9,1869.4,True,False,17.5,False,False,Los Fresnos,domestico,2023-12-01,True,True,2026-03-01,2026,3,-10.0
T021E4A2B45,2026-03,2026-03-23,2026-04-12,2026-04-05,True,11.9,174.85,17.48,20.98,213.32,False,domestico,0.0,2026-03-21,771.2,783.1,True,False,11.9,False,False,Sin privada,domestico,2019-06-30,True,True,2026-03-01,2026,3,-7.0
T9C284C6EDE,2026-03,2026-03-26,2026-04-15,2026-04-09,True,17.0,233.5,23.35,28.02,284.87,False,domestico,0.0,2026-03-21,1738.8,1755.8,True,False,17.0,False,False,Los Fresnos,domestico,2020-06-16,True,True,2026-03-01,2026,3,-6.0
TE5AE06739E,2026-03,2026-03-23,2026-04-12,2026-03-27,True,17.4,238.1,23.81,0.0,261.91,False,domestico,0.0,2026-03-20,415.1,432.5,True,False,17.4,False,False,El Pedregal,domestico,2023-01-26,True,False,2026-03-01,2026,3,-16.0
T01F422D988,2026-03,2026-03-23,2026-04-12,2026-03-23,True,11.7,172.55,17.25,20.71,210.51,False,domestico,0.0,2026-03-20,1687.6,1699.3,True,False,11.7,False,False,La Noria,domestico,2021-10-18,True,True,2026-03-01,2026,3,-20.0
